CPR,Weight,CPRm,Unmet_Need,REGNAME,Age,Edu,Living_Child,Urban,Religion,mother_tongue,HH_Head,Relation_HH_Head,HH_radio,HH_television,HH_motorcycle,HH_bicycle,HH_refrigerator,HH_cement_floor,HH_metal_roof,HH_piped_water,HH_electric_lights
1,0.457021,1,0,western hill,Age 25-34,Primary,3+,Urban,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,Yes,Yes,No
1,0.457021,1,0,western hill,Age 35-49,Secondary,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,No,Yes,No,Yes,No
1,0.457021,1,0,western hill,Age 35-49,Primary,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
1,0.457021,0,0,western hill,Age 25-34,SLC ,3+,Urban,Hindu,Nepali,Male,Wife,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1,0.457021,1,0,western hill,Age 35-49,None,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,0.457021,1,0,western hill,Age 35-49,None,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
1,0.457021,1,0,western hill,Age 25-34,Secondary,3+,Urban,Hindu,Nepali,Male,Head,No,Yes,No,Yes,No,Yes,Yes,Yes,No
1,0.457021,1,0,western hill,Age 35-49,Primary,3+,Urban,Hindu,Nepali,Male,Head,No,Yes,No,Yes,No,Yes,No,Yes,No
1,0.457021,1,0,western hill,Age 35-49,Primary,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 25-34,Secondary,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,No,Yes,Yes
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,Secondary,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,Yes,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,Yes,Yes,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,No,No,No,No,No,Yes,No,No
1,1.932664,1,0,western hill,Age 25-34,None,3+,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,Yes
1,1.932664,1,0,western hill,Age 25-34,Primary,3+,Rural,Hindu,Nepali,Male,Daughter,No,Yes,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Head,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,Secondary,3+,Rural,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,No,Yes,No
1,1.932664,0,0,western hill,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 25-34,Primary,3+,Rural,Hindu,Nepali,Female,Daughter,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,Yes,No,No,No,No,No,No,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,No,No,No,No,No,No,No,Yes,Yes
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 25-34,Primary,3+,Rural,Hindu,Nepali,Female,Head,Yes,No,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,SLC ,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,Secondary,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,SLC ,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1.932664,1,0,western hill,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,No,Yes,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Head,No,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 25-34,Secondary,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Other,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,No,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,Secondary,3+,Rural,Hindu,Nepali,Male,Head,No,Yes,No,Yes,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 25-34,Primary,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,No,No,No,No,No,No
1,1.178062,1,0,western terai,Age 15-24,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,Yes,No,No,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,Yes,No,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Female,Wife,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
1,1.178062,1,0,western terai,Age 25-34,Secondary,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,No,Yes,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,No,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Head,No,Yes,No,No,No,No,No,Yes,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Nepali,Male,Head,Yes,Yes,No,Yes,No,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Head,No,Yes,No,Yes,No,Yes,No,Yes,No
1,1.178062,0,0,western terai,Age 25-34,Primary,3+,Rural,Hindu,Other,Male,Wife,No,No,No,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,No,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,SLC ,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,Yes,Yes,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Other,No,Yes,No,No,No,Yes,Yes,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Other,Other,Male,Wife,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,No,No,No,Yes,Yes,No,No
1,1.178062,1,0,western terai,Age 25-34,Primary,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,No,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,No,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 25-34,Primary,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,No,Yes,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,Secondary,3+,Rural,Hindu,Nepali,Male,Head,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
1,1.178062,1,0,western terai,Age 15-24,None,3+,Rural,Hindu,Nepali,Female,Head,No,Yes,No,No,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,Secondary,3+,Rural,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,0,0,western terai,Age 25-34,None,3+,Rural,Islam,Other,Female,Wife,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,Primary,3+,Rural,Islam,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Islam,Other,Female,Wife,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Islam,Other,Female,Wife,No,Yes,Yes,Yes,Yes,Yes,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Islam,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,Yes,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Head,No,Yes,No,No,No,Yes,Yes,No,No
1,1.178062,1,0,western terai,Age 25-34,Secondary,3+,Rural,Hindu,Other,Male,Head,No,Yes,No,No,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 25-34,SLC ,3+,Rural,Hindu,Other,Male,Daughter,Yes,Yes,Yes,No,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,Yes,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 25-34,SLC ,3+,Rural,Hindu,Nepali,Male,Daughter,No,Yes,No,No,Yes,Yes,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,No,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,No,No,Yes,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,Yes,Yes,No,Yes,No,No,No
1,1.178062,0,0,western terai,Age 35-49,SLC ,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Secondary,3+,Rural,Hindu,Other,Male,Head,Yes,Yes,No,No,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,Yes,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Other,Female,Daughter,Yes,Yes,Yes,Yes,No,No,No,No,No
1,1.178062,0,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Other,Male,Head,Yes,No,No,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,Yes,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 15-24,None,3+,Rural,Bouddha,Other,Female,Wife,Yes,No,No,Yes,No,No,Yes,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Male,Daughter,No,No,No,No,No,No,No,Yes,Yes
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Other,Male,Head,Yes,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,Yes,No,No,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,Yes,No,No,Yes,No,No,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,No,Yes,No,Yes,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Other,Nepali,Male,Wife,No,No,No,No,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Bouddha,Nepali,Female,Wife,Yes,No,No,Yes,No,No,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Nepali,Female,Wife,No,Yes,No,Yes,No,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 25-34,Primary,3+,Rural,Bouddha,Nepali,Female,Wife,No,Yes,No,No,No,No,No,Yes,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Other,Nepali,Female,Wife,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Nepali,Female,Daughter,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Head,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Other,No,Yes,No,No,Yes,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Head,No,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Secondary,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,Yes,Yes,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Primary,3+,Rural,Hindu,Other,Male,Wife,Yes,No,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,Secondary,3+,Rural,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Other,Male,Head,No,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,SLC ,3+,Rural,Hindu,Other,Male,Head,No,Yes,No,Yes,No,No,Yes,No,No
1,0.334722,1,0,western terai,Age 25-34,None,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,No,No,No,Yes,No
1,0.334722,1,0,western terai,Age 25-34,Secondary,3+,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 25-34,Secondary,3+,Urban,Hindu,Nepali,Male,Head,No,Yes,Yes,Yes,No,Yes,No,Yes,No
1,0.334722,0,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Male,Wife,No,Yes,Yes,No,No,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 25-34,Secondary,3+,Urban,Hindu,Nepali,Female,Wife,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Nepali,Male,Wife,No,Yes,Yes,No,No,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 25-34,Secondary,3+,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Female,Daughter,No,Yes,Yes,No,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Female,Wife,No,Yes,Yes,No,Yes,No,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Islam,Nepali,Female,Wife,No,Yes,No,No,No,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Nepali,Female,Wife,No,Yes,No,Yes,No,No,Yes,Yes,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Nepali,Male,Head,No,Yes,No,No,No,No,Yes,Yes,No
1,0.334722,1,0,western terai,Age 25-34,Secondary,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
1,0.334722,1,0,western terai,Age 25-34,None,3+,Urban,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,No,Yes,No
1,0.334722,1,0,western terai,Age 25-34,None,3+,Urban,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,No,No,Yes,Yes,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Male,Wife,No,Yes,No,No,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Male,Head,No,Yes,No,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
1,0.334722,0,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Other,Male,Head,Yes,Yes,No,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Other,Female,Head,No,Yes,No,Yes,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Nepali,Female,Wife,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
1,0.334722,0,0,western terai,Age 35-49,Secondary,3+,Urban,Islam,Other,Female,Wife,Yes,Yes,Yes,Yes,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
1,0.334722,0,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Nepali,Male,Head,No,Yes,No,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Other,Male,Wife,No,Yes,Yes,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Other,Male,Other,No,Yes,Yes,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Other,Male,Head,No,Yes,No,No,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Bouddha,Other,Female,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Other,Male,Head,No,Yes,No,No,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Bouddha,Nepali,Male,Wife,No,No,No,No,No,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Other,Male,Wife,No,Yes,No,Yes,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 25-34,SLC ,3+,Urban,Hindu,Other,Female,Wife,No,Yes,Yes,No,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Secondary,3+,Urban,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,No,Yes,No,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 25-34,Primary,3+,Urban,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,Yes,No,No
1,0.334722,1,0,western terai,Age 35-49,None,3+,Urban,Hindu,Other,Male,Wife,Yes,No,No,Yes,No,Yes,No,No,No
1,0.334722,1,0,western terai,Age 35-49,SLC ,3+,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,No,No,Yes,Yes,No,Yes,No
1,0.334722,1,0,western terai,Age 35-49,Primary,3+,Urban,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,Yes,Yes,No,No,No
1,0.334722,1,0,western terai,Age 25-34,Primary,3+,Urban,Hindu,Other,Male,Wife,No,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Hindu,Other,Female,Head,Yes,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Islam,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Head,No,No,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,Yes,No,Yes,No,Yes,No,No,No
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Head,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Hindu,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Islam,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
1,1.178062,1,0,western terai,Age 35-49,None,3+,Rural,Islam,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,None,3+,Rural,Islam,Other,Female,Wife,No,Yes,No,Yes,No,No,No,No,No
1,1.178062,1,0,western terai,Age 25-34,Secondary,3+,Rural,Hindu,Other,Male,Wife,No,Yes,No,Yes,No,Yes,No,No,No
